statusId,sensorName,value,timestamp
4,accelerometer-kx023,"[0.15322891,3.2752678,8.6095495]",1560899755720
4,accelerometer-kx023,"[0.31603462,3.2944214,9.136273]",1560899755725
4,accelerometer-kx023,"[0.48841715,3.2848446,9.653421]",1560899755730
4,accelerometer-kx023,"[0.7565677,3.265691,9.9790325]",1560899755736
4,accelerometer-kx023,"[0.7086837,3.016694,10.323798]",1560899755741
4,accelerometer-kx023,"[0.46926352,2.7389667,10.601525]",1560899755746
4,accelerometer-kx023,"[0.31603462,2.6431987,10.850522]",1560899755751
4,accelerometer-kx023,"[0.2777274,2.5953147,10.716447]",1560899755756
4,accelerometer-kx023,"[1.0342951,1.6663644,9.749189]",1560899755760
4,accelerometer-kx023,"[1.2641385,2.6048915,8.7053175]",1560899755765
4,accelerometer-kx023,"[-0.05746084,3.0933087,8.820239]",1560899755770
4,accelerometer-kx023,"[-0.31603462,2.9783869,9.184157]",1560899755776
4,accelerometer-kx023,"[-1.2737153,2.8443117,15.188815]",1560899755781
4,accelerometer-kx023,"[-0.41180268,3.3135753,13.369223]",1560899755786
4,accelerometer-kx023,"[0.6512229,3.2848446,11.798626]",1560899755791
4,accelerometer-kx023,"[1.1875241,2.9592333,11.348516]",1560899755796
4,accelerometer-kx023,"[1.2641385,2.930503,10.97502]",1560899755800
4,accelerometer-kx023,"[1.2354081,2.9113493,10.6398325]",1560899755805
4,accelerometer-kx023,"[1.2066777,2.7485435,10.218452]",1560899755810
4,accelerometer-kx023,"[1.13964,2.585738,9.873688]",1560899755816
4,accelerometer-kx023,"[0.79487497,2.6431987,9.739613]",1560899755821
4,accelerometer-kx023,"[0.82360536,2.9496565,9.720459]",1560899755826
4,accelerometer-kx023,"[0.19153613,2.96881,9.605537]",1560899755831
4,accelerometer-kx023,"[-3.964798,6.253655,9.442732]",1560899755836
4,accelerometer-kx023,"[-3.964798,6.253655,9.442732]",1560899755840
4,accelerometer-kx023,"[-3.466804,4.012682,9.576807]",1560899755845
4,accelerometer-kx023,"[-2.9592333,3.41892,9.921572]",1560899755850
4,accelerometer-kx023,"[-2.327164,3.3806129,9.921572]",1560899755856
4,accelerometer-kx023,"[-1.7525556,3.4476504,9.911995]",1560899755861
4,accelerometer-kx023,"[-1.1109096,3.3135753,9.662998]",1560899755866
4,accelerometer-kx023,"[-0.641646,3.1794999,9.557653]",1560899755871
4,accelerometer-kx023,"[-0.24899697,3.0358477,9.557653]",1560899755876
4,accelerometer-kx023,"[0.08619126,2.7102363,9.433155]",1560899755880
4,accelerometer-kx023,"[0.32561144,2.585738,9.299079]",1560899755885
4,accelerometer-kx023,"[0.60333884,2.432509,9.097966]",1560899755890
4,accelerometer-kx023,"[0.81402856,2.432509,8.954314]",1560899755896
4,accelerometer-kx023,"[0.93852705,2.4133554,8.743625]",1560899755901
4,accelerometer-kx023,"[0.9959879,2.27928,8.63828]",1560899755906
4,accelerometer-kx023,"[1.0630256,2.1547816,8.580819]",1560899755911
4,accelerometer-kx023,"[1.1492168,2.1068976,8.6574335]",1560899755916
4,accelerometer-kx023,"[1.1971009,2.1164744,8.762778]",1560899755920
4,accelerometer-kx023,"[1.1971009,2.2601264,8.839393]",1560899755925
4,accelerometer-kx023,"[1.0821792,2.27928,9.107543]",1560899755930
4,accelerometer-kx023,"[0.8619126,2.3942018,9.270349]",1560899755936
4,accelerometer-kx023,"[0.49799395,2.4516625,9.32781]",1560899755941
