,acc_x,acc_y,acc_z,ori_x,ori_y,ori_z,mag_x,mag_y,mag_z,labelCycling,labelBoxJump,labelSquats,labelSideLunges,labelLunges,labelSkipping
2019-06-18 23:55:27.817,-0.57307611848,-9.29141798,-2.56773344,333.946245833,106.352497958,-2.17624997083,10.2275,31.81,27.635,0,0,0,1,0,0
2019-06-18 23:55:28.067,-0.609039306905,-8.71307005952,-2.09800475476,338.39727,105.044543636,-4.11545445455,9.20454545455,33.6505681818,25.96875,0,0,0,1,0,0
2019-06-18 23:55:28.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:28.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:28.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:29.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:29.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:29.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:29.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:30.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:30.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:30.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:30.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:31.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:31.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:31.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:31.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:32.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:32.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:32.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:32.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:33.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:33.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:33.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:33.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:34.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:34.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:34.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:34.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:35.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:35.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:35.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:35.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:36.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:36.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:36.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:36.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:37.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:37.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:37.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:37.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:38.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:38.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:38.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:38.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:39.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:39.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:39.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:39.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:40.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:40.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:40.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:40.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:41.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:41.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:41.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:41.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:42.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:42.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:42.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:42.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:43.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:43.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:43.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:43.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:44.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:44.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:44.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:44.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:45.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:45.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:45.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:45.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:46.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:46.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:46.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:46.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:47.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:47.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:47.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:47.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:48.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:48.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:48.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:48.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:49.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:49.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:49.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:49.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:50.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:50.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:50.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:50.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:51.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:51.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:51.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:51.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:52.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:52.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:52.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:52.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:53.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:53.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:53.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:53.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:54.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:54.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:54.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:54.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:55.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:55.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:55.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:55.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:56.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:56.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:56.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:56.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:57.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:57.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:57.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:57.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:58.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:58.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:58.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:58.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:59.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:59.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:59.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:55:59.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:00.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:00.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:00.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:00.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:01.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:01.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:01.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:01.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:02.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:02.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:02.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:02.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:03.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:03.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:03.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:03.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:04.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:04.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:04.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:04.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:05.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:05.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:05.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:05.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:06.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:06.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:06.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:06.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:07.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:07.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:07.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:07.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:08.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:08.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:08.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:08.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:09.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:09.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:09.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:09.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:10.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:10.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:10.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:10.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:11.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:11.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:11.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:11.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:12.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:12.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:12.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:12.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:13.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:13.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:13.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:13.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:14.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:14.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:14.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:14.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:15.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:15.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:15.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:15.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:16.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:16.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:16.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:16.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:17.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:17.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:17.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:17.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:18.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:18.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:18.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:18.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:19.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:19.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:19.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:19.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:20.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:20.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:20.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:20.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:21.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:21.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:21.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:21.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:22.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:22.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:22.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:22.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:23.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:23.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:23.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:23.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:24.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:24.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:24.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:24.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:25.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:25.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:25.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:25.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:26.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:26.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:26.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:26.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:27.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:27.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:27.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:27.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:28.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:28.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:28.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:28.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:29.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:29.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:29.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:29.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:30.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:30.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:30.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:30.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:31.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:31.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:31.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:31.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:32.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:32.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:32.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:32.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:33.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:33.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:33.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:33.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:34.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:34.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:34.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:34.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:35.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:35.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:35.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:35.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:36.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:36.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:36.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:36.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:37.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:37.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:37.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:37.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:38.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:38.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:38.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:38.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:39.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:39.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:39.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:39.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:40.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:40.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:40.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:40.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:41.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:41.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:41.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:41.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:42.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:42.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:42.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:42.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:43.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:43.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:43.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:43.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:44.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:44.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:44.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:44.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:45.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:45.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:45.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:45.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:46.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:46.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:46.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:46.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:47.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:47.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:47.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:47.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:48.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:48.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:48.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:48.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:49.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:49.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:49.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:49.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:50.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:50.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:50.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:50.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:51.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:51.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:51.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:51.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:52.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:52.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:52.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:52.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:53.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:53.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:53.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:53.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:54.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:54.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:54.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:54.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:55.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:55.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:55.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:55.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:56.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:56.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:56.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:56.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:57.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:57.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:57.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:57.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:58.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:58.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:58.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:58.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:59.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:59.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:59.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:56:59.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:00.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:00.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:00.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:00.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:01.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:01.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:01.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:01.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:02.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:02.317,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:02.567,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:02.817,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:03.067,,,,,,,,,,0,0,0,1,0,0
2019-06-18 23:57:03.317,,,,,,,,,,0,0,0,1,0,0
