timestamp,x,y,z,statusId
1560901279784000000,14.834474,-8.312668,-79.152306,7
1560901279785000000,14.834474,-8.312668,-79.152306,7
1560901279785000000,14.834474,-8.312668,-79.152306,7
1560901279786000000,14.834474,-8.312668,-79.152306,7
1560901279786000000,14.834474,-8.312668,-79.152306,7
1560901279787000000,14.834474,-8.312668,-79.152306,7
1560901279787000000,10.103531,-13.22557,-79.152306,7
1560901279792000000,8.599973,-17.362751,-79.152306,7
1560901279793000000,8.599973,-17.362751,-79.152306,7
1560901279794000000,8.599973,-17.362751,-79.152306,7
1560901279798000000,14.796166,-26.096798,-28.653807,7
1560901279802000000,6.540959,-19.086576,32.685642,7
1560901279807000000,2.4229321,-18.033127,37.52193,7
1560901279812000000,0.92895025,-16.500837,31.45981,7
1560901279817000000,-3.0550013,-14.010868,16.041151,7
1560901279822000000,-5.094861,-13.062764,18.033127,7
1560901279828000000,-7.383718,-14.480132,13.64695,7
1560901279833000000,-7.9966335,-17.7554,12.248735,7
1560901279838000000,-8.695741,-22.936453,8.772355,7
1560901279842000000,-7.536947,-28.184542,9.3661175,7
1560901279847000000,-6.751649,-31.115046,6.9527617,7
1560901279852000000,-6.4068837,-31.689653,7.0006456,7
1560901279857000000,-6.5218053,-31.900343,11.568783,7
1560901279863000000,-7.1730285,-32.790985,12.4785795,7
1560901279868000000,-8.025364,-30.253132,13.369223,7
1560901279872000000,-9.950302,-25.3115,12.124237,7
1560901279877000000,-8.925584,-23.491907,11.520899,7
1560901279882000000,-6.3206925,-21.988348,10.67814,7
1560901279887000000,-5.2863975,-20.235792,9.758766,7
1560901279892000000,-3.3327289,-18.981232,9.184157,7
1560901279897000000,-2.681506,-17.535133,7.8625584,7
1560901279903000000,-2.3942018,-16.79772,6.2728086,7
1560901279908000000,-2.4516625,-16.385916,4.9799395,7
1560901279912000000,-2.566584,-16.385916,4.5681367,7
1560901279917000000,-2.6240451,-16.874334,1.7908629,7
1560901279922000000,-2.566584,-17.113754,-3.9839516,7
1560901279927000000,-0.5363012,-17.219099,-11.980585,7
1560901279933000000,0.51714754,-16.788143,-28.567616,7
1560901279938000000,1.5705963,-17.458519,-28.194118,7
1560901279942000000,1.1875241,-17.353174,-23.702597,7
1560901279947000000,0.2777274,-15.916653,-15.98369,7
1560901279952000000,-0.6703765,-13.800179,-8.264784,7
1560901279957000000,-1.2641385,-12.5743475,-2.8443117,7
1560901279962000000,-1.0726024,-11.540052,0.20111294,7
1560901279968000000,-0.9576807,-10.70687,1.7812861,7
1560901279973000000,-1.0151415,-9.77792,2.7964275,7
1560901279978000000,-0.94810385,-9.212888,3.2848446,7
1560901279982000000,-1.2066777,-8.580819,3.083732,7
1560901279987000000,-1.8195933,-8.0445175,3.074155,7
1560901279992000000,-2.4995465,-7.441179,2.5474305,7
1560901279997000000,-3.074155,-7.067683,1.9632454,7
1560901280003000000,-3.4476504,-6.5026517,1.1875241,7
1560901280008000000,-3.4955344,-6.0621185,0.2777274,7
1560901280012000000,-3.5051112,-5.6790466,-0.7469909,7
1560901280017000000,-3.2752678,-5.1235914,-2.5378537,7
1560901280022000000,-2.7006595,-4.6255975,-4.0892963,7
1560901280027000000,-2.432509,-4.1371803,-6.157887,7
1560901280032000000,-1.9536686,-3.8402996,-7.479486,7
1560901280038000000,-1.3599066,-3.6774938,-8.39886,7
1560901280042000000,-0.61291564,-3.7828386,-9.069236,7
1560901280048000000,-0.038307227,-4.31914,-9.471462,7
1560901280052000000,0.50757074,-4.817134,-9.77792,7
1560901280057000000,1.0247183,-5.094861,-9.77792,7
1560901280062000000,1.6759412,-5.497087,-9.758766,7
1560901280067000000,2.3463178,-6.0238113,-9.672575,7
1560901280073000000,2.920926,-6.3589997,-9.337387,7
1560901280078000000,3.6966474,-6.579266,-9.251195,7
1560901280082000000,4.1371803,-6.655881,-8.992621,7
1560901280087000000,4.548983,-6.6271505,-8.820239,7
1560901280092000000,4.6160207,-6.646304,-8.552089,7
1560901280097000000,5.094861,-6.7324953,-8.475474,7
1560901280102000000,4.951209,-6.799533,-8.360553,7
1560901280107000000,4.9799395,-6.83784,-8.341399,7
1560901280113000000,5.0661306,-6.847417,-8.456321,7
1560901280118000000,4.999093,-6.8569937,-8.571242,7
1560901280122000000,4.912902,-7.1251445,-8.734048,7
1560901280127000000,4.8458643,-7.2687964,-8.916007,7
1560901280132000000,4.6926355,-7.4028716,-9.069236,7
1560901280137000000,4.6160207,-7.7093296,-9.299079,7
1560901280143000000,4.5681367,-8.054094,-9.490616,7
1560901280148000000,4.405331,-8.389283,-9.56723,7
1560901280153000000,4.309563,-8.781932,-9.423578,7
1560901280158000000,4.0701427,-9.11712,-9.165004,7
1560901280162000000,3.8786068,-9.452309,-8.552089,7
1560901280167000000,3.6966474,-9.56723,-8.101978,7
1560901280172000000,3.7349546,-9.605537,-7.4986396,7
1560901280177000000,3.6391866,-9.5385,-7.1059904,7
1560901280183000000,3.466804,-9.471462,-6.895301,7
1560901280188000000,3.0358477,-9.442732,-6.7708025,7
1560901280192000000,2.6431987,-9.270349,-6.5505357,7
1560901280197000000,2.2888567,-9.107543,-6.253655,7
1560901280202000000,1.8004397,-9.078813,-6.090849,7
1560901280207000000,1.388637,-9.030929,-5.45878,7
1560901280212000000,0.90021986,-8.916007,-4.2999864,7
1560901280218000000,0.1340753,-8.848969,-2.4516625,7
1560901280223000000,-0.7661445,-8.552089,0.38307226,7
1560901280228000000,-1.2545617,-8.303091,2.3175871,7
1560901280232000000,-1.3694834,-7.73806,3.3997664,7
1560901280237000000,-1.9249382,-7.5082164,3.9839516,7
1560901280242000000,-2.528277,-7.201759,4.1946416,7
1560901280247000000,-3.074155,-7.067683,4.0414124,7
1560901280253000000,-3.620033,-6.9048777,3.7828386,7
1560901280258000000,-4.1180267,-6.8186865,3.0262709,7
1560901280262000000,-4.4340615,-6.5984197,2.1068976,7
1560901280267000000,-4.5202527,-6.196194,1.043872,7
1560901280272000000,-4.6926355,-5.755661,0.12449849,7
1560901280277000000,-4.807557,-5.7365074,-0.21068975,7
1560901280283000000,-4.4915223,-5.985504,-0.21068975,7
1560901280288000000,-4.0414124,-6.6175733,-0.21068975,7
1560901280292000000,-3.5529952,-7.4124484,0.19153613,7
1560901280297000000,-2.9592333,-7.9391727,0.7182605,7
1560901280302000000,-2.4133554,-8.418014,1.0821792,7
1560901280307000000,-1.7238252,-8.772355,1.1779473,7
1560901280313000000,-1.1875241,-9.078813,0.4213795,7
1560901280318000000,-0.545878,-9.768343,-1.5705963,7
1560901280323000000,-0.05746084,-10.879252,-5.659893,7
1560901280328000000,0.641646,-12.210428,-8.303091,7
1560901280332000000,1.283292,-13.761871,-8.90643,7
1560901280337000000,1.7429788,-15.409082,-7.8529816,7
1560901280342000000,1.7525556,-17.123331,-5.66947,7
1560901280347000000,1.1779473,-18.626888,-3.2848446,7
1560901280352000000,0.45010993,-19.718645,-1.2354081,7
1560901280357000000,0.15322891,-20.60929,0.39264908,7
1560901280362000000,0.30645782,-21.126436,1.1683705,7
1560901280368000000,1.0151415,-21.317972,1.7812861,7
1560901280374000000,1.733402,-21.136013,1.7142484,7
1560901280378000000,1.9153614,-20.685904,1.4460979,7
1560901280383000000,1.6950948,-20.168755,1.1587936,7
1560901280387000000,1.1587936,-19.651608,1.0726024,7
1560901280392000000,0.37349546,-19.13446,0.93852705,7
1560901280397000000,-0.49799395,-18.751389,1.1683705,7
1560901280402000000,-1.3024458,-18.397045,1.5610195,7
1560901280407000000,-2.087744,-18.20551,2.0494366,7
1560901280412000000,-2.585738,-18.176779,2.566584,7
1560901280417000000,-3.3806129,-18.013973,2.9017725,7
1560901280422000000,-4.0797195,-18.243816,3.1986535,7
1560901280428000000,-4.4915223,-18.157625,3.5434184,7
1560901280433000000,-4.7022123,-17.946936,3.7445314,7
1560901280438000000,-4.7788267,-17.563864,3.8786068,7
1560901280442000000,-4.8267107,-17.27656,3.9360676,7
1560901280448000000,-4.721366,-16.864758,4.0701427,7
1560901280452000000,-4.5394063,-16.347609,3.9456444,7
1560901280457000000,-4.6926355,-15.619772,4.213795,7
1560901280462000000,-4.271256,-14.84405,4.405331,7
1560901280467000000,-4.050989,-14.231135,4.5872903,7
1560901280472000000,-3.916914,-13.350069,4.7884035,7
1560901280477000000,-3.4284968,-12.5264635,5.0278234,7
1560901280483000000,-2.8443117,-11.923124,5.1235914,7
1560901280488000000,-2.3463178,-11.224017,5.142745,7
1560901280493000000,-1.8579005,-10.630256,5.2385135,7
1560901280498000000,-1.3790601,-9.988609,5.315128,7
1560901280502000000,-1.043872,-9.3661175,5.4779334,7
1560901280507000000,-0.6895301,-8.839393,5.2385135,7
1560901280512000000,-0.45968673,-8.389283,4.951209,7
1560901280517000000,-0.33518824,-7.824251,4.414908,7
1560901280522000000,-0.22984336,-7.4603324,3.5338416,7
1560901280527000000,-0.11492168,-7.2209125,2.834735,7
1560901280532000000,-0.05746084,-6.991069,2.2218192,7
1560901280537000000,-0.05746084,-6.655881,1.5514427,7
1560901280543000000,0.0,-6.3685765,1.043872,7
1560901280548000000,-0.019153614,-5.985504,0.16280572,7
1560901280553000000,-0.009576807,-5.6407394,-1.541866,7
1560901280558000000,-0.076614454,-5.133168,-3.3423057,7
1560901280562000000,0.038307227,-4.6160207,-6.2345014,7
1560901280567000000,-0.23942018,-3.466804,-15.47612,7
1560901280574000000,-0.1340753,-2.183512,-21.327549,7
1560901280577000000,0.0,-0.48841715,-22.323536,7
1560901280582000000,0.05746084,0.16280572,-26.18299,7
1560901280587000000,0.038307227,0.46926352,-31.593885,7
1560901280592000000,0.40222588,0.5267244,-34.13174,7
1560901280597000000,1.1779473,0.6512229,-28.3665,7
1560901280603000000,2.9975405,0.46926352,-20.580557,7
1560901280608000000,5.1810527,-0.6607997,-11.903971,7
1560901280613000000,6.244078,-1.0726024,-6.7324953,7
1560901280618000000,6.646304,-1.2641385,-4.6830587,7
1560901280622000000,5.8322754,-1.2354081,-4.663905,7
1560901280627000000,5.0661306,-1.292869,-4.7884035,7
1560901280632000000,4.3382936,-1.13964,-5.1235914,7
1560901280637000000,3.9456444,-0.94810385,-5.171476,7
1560901280642000000,4.0414124,-0.81402856,-5.1523223,7
1560901280647000000,3.7062242,-0.6895301,-4.8745947,7
1560901280652000000,3.3901896,-0.545878,-4.644751,7
1560901280657000000,2.9113493,-0.5363012,-4.405331,7
1560901280663000000,2.3942018,-0.4405331,-4.309563,7
1560901280668000000,1.6950948,-0.62249243,-4.232949,7
1560901280673000000,1.2449849,-0.79487497,-4.0797195,7
1560901280678000000,0.91937345,-1.0342951,-3.9935284,7
1560901280682000000,0.59376204,-1.6376339,-3.8881836,7
1560901280687000000,0.41180268,-2.0398598,-3.7732618,7
1560901280692000000,0.22984336,-2.4229321,-3.6296098,7
1560901280697000000,0.2777274,-2.7102363,-3.3518825,7
1560901280702000000,0.34476504,-2.96881,-3.2273839,7
1560901280707000000,0.40222588,-3.0933087,-3.0550013,7
1560901280764000000,1.2162545,0.076614454,9.5385,7
1560901280764000000,1.2162545,0.076614454,9.5385,7
1560901280765000000,1.2162545,0.076614454,9.5385,7
1560901280766000000,1.2162545,0.076614454,9.5385,7
1560901280766000000,1.2162545,0.076614454,9.5385,7
1560901280767000000,1.2162545,0.076614454,9.5385,7
1560901280768000000,0.49799395,0.22026655,8.331821,7
1560901280770000000,0.49799395,0.22026655,8.331821,7
1560901280770000000,0.49799395,0.22026655,8.331821,7
1560901280771000000,0.49799395,0.22026655,8.331821,7
1560901280771000000,0.49799395,0.22026655,8.331821,7
1560901280772000000,0.49799395,0.22026655,8.331821,7
1560901280773000000,0.095768064,-0.05746084,7.4507556,7
1560901280781000000,0.11492168,-1.0342951,6.981492,7
1560901280782000000,0.076614454,-2.336741,5.659893,7
1560901280787000000,0.22984336,-2.9879637,4.8267107,7
1560901280793000000,0.59376204,-3.8402996,4.4915223,7
1560901280798000000,0.80445176,-4.8745947,4.098873,7
1560901280802000000,0.94810385,-6.215348,3.5817258,7
1560901280808000000,1.541866,-7.920019,2.825158,7
1560901280812000000,2.3654714,-10.582372,2.3942018,7
1560901280817000000,3.4093432,-14.662091,2.4899697,7
1560901280822000000,4.2904096,-21.317972,2.7868507,7
1560901280827000000,4.951209,-31.095892,4.8937483,7
1560901280832000000,-10.362105,-76.13561,-79.152306,7
1560901280837000000,25.206156,-77.83071,-64.863716,7
1560901280842000000,6.5984197,-78.02225,-16.845604,7
1560901280848000000,0.81402856,-78.060555,-1.2545617,7
1560901280853000000,-5.1810527,-66.98019,-4.6351743,7
1560901280858000000,-9.212888,-47.347733,-11.808203,7
1560901280862000000,-15.667656,-35.53953,-7.0102224,7
1560901280867000000,-17.104177,-25.637112,1.8195933,7
1560901280872000000,-16.261417,-18.20551,5.506664,7
1560901280877000000,-16.175226,-10.812215,4.462792,7
1560901280882000000,-14.326903,-6.301539,5.631162,7
1560901280887000000,-12.756307,-1.8483237,6.5122285,7
1560901280892000000,-9.203311,0.38307226,4.4244847,7
1560901280897000000,-6.6846113,1.2737153,5.046977,7
1560901280903000000,-5.391742,1.541866,5.841852,7
1560901280908000000,-4.5202527,1.4556746,4.951209,7
1560901280913000000,-3.8019924,1.4173675,4.9416323,7
1560901280918000000,-3.2369606,1.2737153,4.4915223,7
1560901280922000000,-3.2465374,0.9672575,4.003105,7
1560901280927000000,-3.6487634,0.5363012,3.7828386,7
1560901280932000000,-3.667917,-0.9576807,3.3423057,7
1560901280937000000,-3.8594532,-2.1164744,2.384625,7
1560901280942000000,-4.5872903,-3.0358477,1.3503298,7
1560901280947000000,-4.721366,-3.514688,-1.3024458,7
1560901280952000000,-5.267244,-4.0318356,-2.7581203,7
1560901280957000000,-5.90889,-6.1866174,-2.9400797,7
1560901280963000000,-6.14831,-7.73806,-3.1507695,7
1560901280968000000,-5.9184666,-9.442732,-4.0414124,7
1560901280973000000,-5.3342814,-11.597513,-4.003105,7
1560901280978000000,-4.213795,-13.982138,-3.9935284,7
1560901280982000000,-2.087744,-15.9262295,-3.1986535,7
1560901280987000000,1.0151415,-16.749836,-2.7006595,7
1560901280992000000,4.280833,-14.642938,-1.3024458,7
1560901280997000000,5.650316,-13.168109,-0.7374141,7
1560901281002000000,5.851429,-12.440272,-0.32561144,7
1560901281007000000,6.8282633,-12.239159,-0.18195933,7
1560901281012000000,7.642292,-11.894394,-0.22984336,7
1560901281017000000,8.303091,-11.21444,-0.37349546,7
1560901281023000000,9.040505,-10.601525,-0.91937345,7
1560901281028000000,9.624691,-10.160992,-1.8866309,7
1560901281033000000,10.055647,-10.180145,-3.3518825,7
1560901281038000000,10.28549,-9.844957,-5.3821654,7
1560901281042000000,9.988609,-9.136273,-7.4603324,7
1560901281047000000,9.509769,-7.4124484,-8.418014,7
1560901281052000000,8.973468,-5.995081,-7.8912888,7
1560901281057000000,7.8529816,-4.5777135,-7.785944,7
1560901281062000000,6.7612257,-2.7581203,-7.843405,7
1560901281067000000,5.9184666,-1.0534488,-7.8625584,7
1560901281072000000,5.2289367,0.08619126,-7.9870567,7
1560901281077000000,4.673482,0.62249243,-8.0445175,7
1560901281083000000,4.0701427,0.7182605,-7.872135,7
1560901281088000000,3.3997664,0.60333884,-7.603985,7
1560901281093000000,2.8443117,0.31603462,-7.1155677,7
1560901281098000000,2.3654714,-0.076614454,-6.83784,7
1560901281102000000,1.5705963,-0.641646,-6.5696893,7
1560901281107000000,0.8714894,-1.292869,-6.4068837,7
1560901281112000000,0.1436521,-2.2122424,-6.435614,7
1560901281117000000,-0.22984336,-3.0071173,-6.751649,7
1560901281122000000,-0.24899697,-3.9073372,-6.933608,7
1560901281127000000,-0.10534488,-4.6830587,-7.3071036,7
1560901281132000000,0.30645782,-5.410896,-7.690176,7
1560901281137000000,0.59376204,-6.2632318,-8.207323,7
1560901281143000000,0.9672575,-7.029376,-8.437167,7
1560901281148000000,1.541866,-7.680599,-8.542512,7
1560901281153000000,2.4229321,-8.523358,-8.734048,7
1560901281158000000,3.2369606,-8.896853,-8.916007,7
1560901281162000000,4.309563,-8.8777,-8.848969,7
1560901281167000000,4.76925,-8.1881695,-8.360553,7
1560901281172000000,4.903325,-7.7667904,-7.4603324,7
1560901281177000000,4.7500963,-7.2687964,-5.9184666,7
1560901281182000000,4.5298295,-6.742072,-4.2521024,7
1560901281187000000,4.1946416,-6.2345014,-2.480393,7
1560901281192000000,3.9264908,-5.7365074,-0.06703765,7
1560901281197000000,3.6296098,-5.2480903,2.087744,7
1560901281203000000,3.169923,-5.2480903,4.3478703,7
1560901281208000000,2.6527755,-5.1906295,6.0716953,7
1560901281213000000,2.327164,-5.3247046,6.8091097,7
1560901281218000000,2.1930888,-5.48751,6.847417,7
1560901281222000000,1.982399,-5.6215854,6.0716953,7
1560901281227000000,1.7525556,-5.803545,5.056554,7
1560901281232000000,1.8579005,-5.90889,3.4284968,7
1560901281237000000,2.1643584,-6.2249246,1.8195933,7
1560901281242000000,2.2505496,-6.8091097,1.1683705,7
1560901281247000000,1.7046716,-7.335834,1.3024458,7
1560901281252000000,1.4556746,-8.504205,1.283292,7
1560901281257000000,1.2066777,-9.528923,1.541866,7
1560901281263000000,1.1013328,-10.668563,1.4269443,7
1560901281268000000,1.1492168,-12.105083,1.1779473,7
1560901281273000000,1.0534488,-13.800179,0.6607997,7
1560901281278000000,0.7565677,-15.648502,-0.009576807,7
1560901281282000000,0.6799533,-17.803284,-0.4405331,7
1560901281287000000,0.90021986,-20.57098,-1.4652514,7
1560901281292000000,1.1013328,-23.922863,-2.327164,7
1560901281297000000,0.9576807,-27.648241,-2.5570073,7
1560901281302000000,0.63206923,-32.618603,-1.7717092,7
1560901281307000000,0.5363012,-35.826836,-0.5267244,7
1560901281312000000,0.5650316,-37.483624,0.48841715,7
1560901281317000000,1.0247183,-37.512352,0.7086837,7
1560901281323000000,1.1013328,-36.10456,0.05746084,7
1560901281328000000,1.0534488,-33.10702,-1.0055647,7
1560901281333000000,1.043872,-30.10948,-1.6567876,7
1560901281338000000,0.6607997,-27.648241,-1.9249382,7
1560901281342000000,0.16280572,-25.34023,-2.087744,7
1560901281347000000,-0.1340753,-23.769634,-2.030283,7
1560901281352000000,-0.5554548,-22.179884,-2.0398598,7
1560901281357000000,-0.8714894,-21.193474,-1.9440918,7
1560901281362000000,-1.2066777,-20.38902,-1.9440918,7
1560901281367000000,-1.3503298,-19.862297,-2.432509,7
1560901281372000000,-1.5705963,-19.804836,-3.0550013,7
1560901281377000000,-1.9536686,-19.297266,-3.7349546,7
1560901281383000000,-1.8004397,-19.220652,-4.4723687,7
1560901281388000000,-1.9632454,-19.306843,-4.5681367,7
1560901281393000000,-2.2601264,-19.565416,-6.244078,7
1560901281397000000,-2.384625,-19.440918,-7.479486,7
1560901281402000000,-0.92895025,-19.871874,-9.519346,7
1560901281407000000,0.24899697,-20.168755,-11.099519,7
1560901281412000000,1.3024458,-19.958065,-11.195287,7
1560901281417000000,2.5953147,-19.31642,-10.840945,7
1560901281422000000,3.6966474,-18.387468,-10.113108,7
1560901281427000000,4.55856,-17.190369,-9.11712,7
1560901281433000000,4.6830587,-15.98369,-8.456321,7
1560901281438000000,5.1523223,-14.662091,-7.920019,7
1560901281443000000,5.90889,-13.168109,-7.5944076,7
1560901281448000000,6.3589997,-11.798626,-7.3071036,7
1560901281452000000,6.493075,-10.237606,-6.3589997,7
1560901281457000000,6.38773,-8.992621,-5.631162,7
1560901281462000000,6.0525417,-7.5848308,-4.8267107,7
1560901281467000000,5.9184666,-6.244078,-3.8115692,7
1560901281472000000,5.6886234,-4.912902,-2.834735,7
1560901281477000000,5.631162,-4.060566,-2.1068976,7
1560901281482000000,5.3725886,-2.9783869,-1.3215994,7
1560901281488000000,5.209783,-2.0207062,-0.46926352,7
1560901281493000000,5.0757074,-1.0630256,0.35434186,7
1560901281498000000,4.8267107,-0.39264908,1.3120226,7
1560901281502000000,4.606444,-0.5554548,2.3654714,7
1560901281508000000,4.012682,-1.0247183,3.5817258,7
1560901281512000000,3.3039982,-0.81402856,4.3766007,7
1560901281517000000,2.9592333,-0.5267244,4.3861775,7
1560901281522000000,2.8060043,-0.15322891,4.414908,7
1560901281527000000,2.432509,0.32561144,4.3957543,7
1560901281532000000,1.9728222,0.7757214,4.0892963,7
1560901281537000000,1.5801731,1.1492168,3.8307228,7
1560901281543000000,1.1109096,1.4556746,3.6583402,7
1560901281548000000,0.7182605,1.5227122,3.3135753,7
1560901281553000000,0.41180268,1.4556746,2.9400797,7
1560901281558000000,0.0,1.283292,2.27928,7
1560901281562000000,-0.50757074,1.0630256,1.7621324,7
1560901281567000000,-0.79487497,0.8619126,1.7525556,7
1560901281572000000,-1.1109096,0.58418524,1.6280571,7
1560901281577000000,-1.340753,0.36391866,1.5801731,7
1560901281582000000,-1.5131354,0.20111294,1.4652514,7
1560901281587000000,-1.6759412,0.06703765,1.5610195,7
1560901281592000000,-1.9057846,-0.1436521,1.7621324,7
1560901281597000000,-2.2409728,-0.24899697,2.0398598,7
1560901281603000000,-2.5474305,-0.35434186,1.6376339,7
1560901281608000000,-2.9592333,-0.4309563,0.25857377,7
1560901281613000000,-3.4955344,-0.60333884,0.47884035,7
1560901281618000000,-3.9264908,-0.5650316,0.9768343,7
1560901281623000000,-3.9839516,-0.61291564,0.89064306,7
1560901281627000000,-4.003105,-0.5267244,1.0534488,7
1560901281632000000,-3.964798,-0.39264908,1.2258313,7
1560901281637000000,-3.8019924,-0.2777274,1.5514427,7
1560901281642000000,-3.6104562,-0.095768064,1.8579005,7
1560901281647000000,-3.4955344,0.038307227,2.030283,7
1560901281652000000,-3.2369606,0.23942018,2.327164,7
1560901281657000000,-3.1986535,0.37349546,2.432509,7
1560901281663000000,-3.1603463,0.45010993,2.5187001,7
1560901281668000000,-3.0358477,0.5746084,2.4708161,7
1560901281673000000,-2.96881,0.6991069,2.2409728,7
1560901281678000000,-2.767697,0.78529817,1.934515,7
1560901281682000000,-2.5953147,0.92895025,1.541866,7
1560901281687000000,-2.3942018,0.8523358,1.0630256,7
1560901281692000000,-2.0494366,0.82360536,0.40222588,7
1560901281697000000,-1.4939818,0.63206923,-4.453215,7
1560901281702000000,4.003105,1.3215994,-50.4985,7
1560901281707000000,7.2209125,-1.1300632,-39.609673,7
1560901281775000000,-6.033388,-23.951593,-0.047884032,7
1560901281776000000,-6.033388,-23.951593,-0.047884032,7
1560901281776000000,-6.033388,-23.951593,-0.047884032,7
1560901281777000000,-10.199299,-27.973852,0.59376204,7
1560901281783000000,-10.199299,-27.973852,0.59376204,7
1560901281783000000,-10.70687,-30.885202,-3.715801,7
1560901281784000000,-10.70687,-30.885202,-3.715801,7
1560901281783000000,-10.70687,-30.885202,-3.715801,7
1560901281784000000,-10.70687,-30.885202,-3.715801,7
1560901281785000000,-10.70687,-30.885202,-3.715801,7
1560901281785000000,-10.70687,-30.885202,-3.715801,7
1560901281786000000,-10.70687,-30.885202,-3.715801,7
1560901281787000000,-10.70687,-30.885202,-3.715801,7
1560901281789000000,-8.24563,-31.766268,-8.24563,7
1560901281791000000,-8.24563,-31.766268,-8.24563,7
1560901281793000000,-8.24563,-31.766268,-8.24563,7
1560901281794000000,-5.4683566,-33.269825,-12.612655,7
1560901281799000000,-2.2505496,-34.21793,-12.545617,7
1560901281802000000,-0.81402856,-33.174057,-7.9008656,7
1560901281807000000,1.1587936,-32.02484,-1.4652514,7
1560901281812000000,1.685518,-30.090326,4.2999864,7
1560901281817000000,0.60333884,-27.131094,7.8146744,7
1560901281823000000,-0.6512229,-23.357832,9.624691,7
1560901281828000000,-1.2162545,-20.456059,8.264784,7
1560901281832000000,-1.13964,-18.53112,5.93762,7
1560901281837000000,-1.6663644,-16.376339,3.8786068,7
1560901281842000000,-1.4173675,-14.690822,1.9440918,7
1560901281847000000,-0.9768343,-13.666103,0.31603462,7
1560901281853000000,-0.9672575,-12.871228,-0.82360536,7
1560901281858000000,-1.0342951,-12.11466,-1.7238252,7
1560901281862000000,-0.9768343,-11.329363,-2.1643584,7
1560901281867000000,-1.0821792,-10.726024,-1.9632454,7
1560901281872000000,-0.9672575,-10.28549,-1.5035586,7
1560901281877000000,-0.7374141,-10.04607,-0.41180268,7
1560901281883000000,-0.6799533,-9.911995,0.4309563,7
1560901281888000000,-0.545878,-10.01734,1.1204864,7
1560901281892000000,-0.32561144,-10.007763,1.4269443,7
1560901281898000000,-0.18195933,-9.969456,1.3982137,7
1560901281902000000,-0.24899697,-9.902418,0.8619126,7
1560901281907000000,-0.34476504,-9.998186,0.06703765,7
1560901281912000000,-0.47884035,-9.921572,-0.5650316,7
1560901281917000000,-0.48841715,-9.691729,-1.292869,7
1560901281922000000,-0.31603462,-9.442732,-1.9728222,7
1560901281927000000,0.009576807,-9.11712,-2.6910827,7
1560901281932000000,0.29688102,-8.762778,-3.3997664,7
1560901281937000000,0.45010993,-8.379706,-4.1371803,7
1560901281942000000,0.6703765,-8.0924015,-4.76925,7
1560901281948000000,0.92895025,-7.747637,-5.257667,7
1560901281953000000,1.1204864,-7.4028716,-5.6886234,7
1560901281958000000,1.3311762,-7.1826053,-5.9759274,7
1560901281962000000,1.6663644,-6.8569937,-6.1866174,7
1560901281967000000,1.8674773,-6.5505357,-6.2728086,7
1560901281972000000,2.135628,-6.129156,-6.339846,7
1560901281977000000,1.9536686,-5.765238,-6.301539,7
1560901281983000000,1.6950948,-5.765238,-6.3111157,7
1560901281988000000,1.982399,-5.3342814,-6.4068837,7
1560901281992000000,2.384625,-5.046977,-6.6271505,7
1560901281997000000,2.882619,-4.6926355,-6.8091097,7
1560901282002000000,3.3423057,-4.405331,-6.9048777,7
1560901282007000000,3.6487634,-4.2042184,-7.0581064,7
1560901282012000000,4.0318356,-4.0222588,-6.9144545,7
1560901282018000000,4.3861775,-3.821146,-6.8282633,7
1560901282022000000,4.6351743,-3.6966474,-6.5984197,7
1560901282027000000,4.9224787,-3.7541082,-6.493075,7
1560901282032000000,5.161899,-3.715801,-6.4643445,7
1560901282037000000,5.353435,-3.7541082,-6.4164605,7
1560901282043000000,5.583278,-3.9839516,-6.397307,7
1560901282048000000,5.8322754,-4.185065,-6.4547677,7
1560901282052000000,6.0238113,-4.4819455,-6.540959,7
1560901282057000000,6.4260373,-4.663905,-6.83784,7
1560901282062000000,6.3206925,-4.865018,-7.0006456,7
1560901282067000000,6.4739213,-4.7979803,-7.1634517,7
1560901282073000000,7.0964136,-5.1235914,-7.3166804,7
1560901282078000000,7.575254,-5.602432,-7.575254,7
1560901282082000000,7.9104424,-6.0621185,-7.374141,7
1560901282087000000,8.322245,-6.4068837,-6.9144545,7
1560901282092000000,8.169016,-6.9719152,-6.349423,7
1560901282097000000,7.5561004,-7.3645644,-5.7269306,7
1560901282103000000,6.579266,-7.843405,-5.209783,7
1560901282108000000,5.793968,-8.389283,-4.6351743,7
1560901282112000000,4.146757,-8.6574335,-3.7732618,7
1560901282117000000,3.41892,-8.6095495,-3.1411927,7
1560901282122000000,2.7581203,-8.66701,-2.5474305,7
1560901282127000000,2.3942018,-9.021352,-1.3024458,7
1560901282132000000,1.1587936,-9.279925,-0.21068975,7
1560901282137000000,0.12449849,-9.452309,1.0534488,7
1560901282143000000,-0.89064306,-9.576807,1.541866,7
1560901282148000000,-1.6089035,-9.557653,2.1068976,7
1560901282152000000,-1.8866309,-9.835381,2.2505496,7
1560901282157000000,-2.2409728,-10.218452,2.135628,7
1560901282162000000,-2.4133554,-10.381259,1.7908629,7
1560901282167000000,-2.585738,-10.620679,1.685518,7
1560901282172000000,-2.777274,-10.793061,1.5705963,7
1560901282178000000,-2.825158,-10.984597,1.4939818,7
1560901282183000000,-3.1124623,-11.118672,1.5801731,7
1560901282188000000,-3.2273839,-11.176133,1.982399,7
1560901282192000000,-3.2561142,-11.482592,2.3654714,7
