,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelCycling,labelRunning,labelSquats,labelLunges,labelJumpingjack,labelSkipping,mag_phone_x,mag_phone_y,mag_phone_z,pca_1,pca_2,pca_3,pca_4,pca_5
2019-06-21 16:43:06.621,-0.649062588785,0.612311973517,-0.637648766673,1.79666280886,-0.29232503245,-1.20901042316,1,0,0,0,0,0,-30.9239130034,59.5764040967,-523.568106,0.134637796923,0.242509649451,-0.0798266000401,-0.199068183406,-0.144925610976
2019-06-21 16:43:06.871,-0.626480847591,-0.00716371321402,-0.62838119976,1.86119818518,-0.00163881203496,-1.19684911413,1,0,0,0,0,0,-40.9959639952,41.3019559194,-537.297852391,0.383495597435,0.208939297737,-0.0203710014672,-0.171507892707,-0.161990355832
2019-06-21 16:43:07.121,-0.612365832929,-0.117232137951,-0.575133562093,-0.839158325871,0.226196158974,0.538640992147,1,0,0,0,0,0,-42.121616226,36.8970267837,-541.70519564,0.430042322815,0.182608826108,-0.046830815364,0.0896058817591,0.0661696140154
2019-06-21 16:43:07.371,-0.628754723288,0.420561338592,-0.551695889616,-2.22061700341,0.0957445966226,1.55106170508,1,0,0,0,0,0,-32.7700874601,52.3367619164,-530.503332702,0.21137246133,0.200808678974,-0.115303465778,0.197101452923,0.215825587961
2019-06-21 16:43:07.621,-0.645952002036,0.841740823026,-0.597017944685,-0.408552965534,-0.0531357674485,0.321015882892,1,0,0,0,0,0,-25.0835140719,65.9704780231,-519.207496174,0.0324102123175,0.230033041971,-0.127164533137,0.012437958463,0.0598730039433
2019-06-21 16:43:07.871,-0.633405326643,0.530412725906,-0.615776067346,1.98597631631,-0.136972249313,-1.33395124067,1,0,0,0,0,0,-29.368276478,58.8904107899,-525.349790782,0.145138455669,0.2169192349,-0.0679107025476,-0.204719834743,-0.168040749238
2019-06-21 16:43:08.121,-0.63038364733,-0.0722086858725,-0.609971740346,1.40561293664,-0.0322511818668,-1.00552427959,1,0,0,0,0,0,-39.4130637399,42.2301346205,-540.693168755,0.392220293438,0.177059992316,-0.0327030773316,-0.134776609537,-0.135034228596
2019-06-21 16:43:08.371,-0.634604820351,-0.0721630251756,-0.594653480274,-1.42463746852,0.200569839364,0.664626101153,1,0,0,0,0,0,-39.6771795462,40.4638664906,-541.843101786,0.404730723185,0.16670333205,-0.0702883731422,0.131644526646,0.0878302707713
2019-06-21 16:43:08.621,-0.627336651139,0.499093450735,-0.576342346386,-2.2362942831,0.12122134946,1.28832632864,1,0,0,0,0,0,-30.4659943357,55.5986775088,-527.943348228,0.17372807803,0.201149845123,-0.121455109762,0.191413537945,0.183284700333
2019-06-21 16:43:08.871,-0.652272823338,0.81454916989,-0.613061138362,0.00556465485066,-0.159010126673,-0.0292291533198,1,0,0,0,0,0,-26.3646762859,65.5522374054,-519.170814889,0.045659150346,0.239518329729,-0.119422076588,-0.0328251850558,0.0156990924772
2019-06-21 16:43:09.121,-0.648220412108,0.422931593468,-0.63826824274,2.05778776366,-0.146627931408,-1.42061890468,1,0,0,0,0,0,-33.0417210666,55.3845663669,-527.108770057,0.199780251842,0.22916904818,-0.0584925685351,-0.210613118519,-0.180509782483
2019-06-21 16:43:09.371,-0.612930824028,-0.124662613442,-0.610638858176,1.12275876832,0.0666358818271,-0.793113466217,1,0,0,0,0,0,-41.4216085842,39.8767280581,-540.870581413,0.41841749902,0.186729282141,-0.0267564940875,-0.100479165682,-0.109935053126
2019-06-21 16:43:09.621,-0.637600400999,0.00821182774342,-0.574272570594,-1.48723755254,0.164313902148,0.822197014136,1,0,0,0,0,0,-39.6289629164,41.1291145916,-540.096140183,0.380182676111,0.179588983326,-0.0738840321374,0.13753048961,0.109761880291
2019-06-21 16:43:09.871,-0.6502297186,0.612278440401,-0.546301669293,-1.94882996446,0.0418406561736,1.16241298772,1,0,0,0,0,0,-30.1735774569,56.5295921523,-525.785873124,0.138631377906,0.216791595379,-0.121958604231,0.161858766431,0.167740725638
2019-06-21 16:43:10.121,-0.643455202786,0.821956332972,-0.57225146833,0.225782101017,-0.199486957322,-0.127769639366,1,0,0,0,0,0,-27.3319349822,65.4651107075,-518.965918752,0.0405690259269,0.249499094575,-0.114552480383,-0.0520648488209,0.00137899210761
2019-06-21 16:43:10.371,-0.658309766368,0.384129353367,-0.597617660754,2.0135014529,-0.179445013478,-1.45281825318,1,0,0,0,0,0,-34.5494351979,54.0044245789,-527.815325227,0.212235383021,0.235116304129,-0.0514639288629,-0.206632357759,-0.185754503625
2019-06-21 16:43:10.621,-0.6402925354,-0.16524018856,-0.590696563353,1.14082198442,0.0955464091788,-0.904017166859,1,0,0,0,0,0,-42.4064337236,35.987797062,-540.434817988,0.43782178481,0.191320581329,-0.00377739068857,-0.098252596766,-0.126760624098
2019-06-21 16:43:10.871,-0.631442708611,-0.095195449279,-0.603163108162,-1.35537681506,0.121080942801,0.862935505668,1,0,0,0,0,0,-42.1178374244,37.0250618825,-540.314860261,0.426892812764,0.189526573266,-0.0513010543401,0.128536612769,0.11577092597
2019-06-21 16:43:11.121,-0.638985735984,0.503210755448,-0.573107789927,-1.79619830691,-0.185026415677,1.43959806265,1,0,0,0,0,0,-33.1906946644,54.0275464061,-527.048236764,0.18537055662,0.227678059888,-0.110358233818,0.143912931786,0.210152656908
2019-06-21 16:43:11.371,-0.655054568181,0.801590263637,-0.568294258126,0.324877370954,-0.311388836828,0.203969943675,1,0,0,0,0,0,-26.4201606707,65.0782914863,-519.492998086,0.0416725609484,0.238836996842,-0.109136117426,-0.0590440014287,0.0479307397246
2019-06-21 16:43:11.621,-0.682611380968,0.450242747024,-0.623636313758,1.86216995849,-0.0368683075129,-1.40917888965,1,0,0,0,0,0,-31.0324044804,57.126742669,-527.250423241,0.179143181618,0.214896192503,-0.0667980791601,-0.189675992366,-0.181475174327
2019-06-21 16:43:11.871,-0.650248645381,-0.11572035526,-0.588625304429,1.24170834381,0.139455940787,-1.16110999024,1,0,0,0,0,0,-39.9914240598,38.9106806705,-540.41179121,0.409126853534,0.177327517359,-0.0144051937281,-0.111192804555,-0.161394165411
2019-06-21 16:43:12.121,-0.656719954396,-0.136525902452,-0.550098146283,-1.03812579892,0.157520082328,0.726187346104,1,0,0,0,0,0,-39.9591844969,37.8220041834,-543.032696501,0.420562250553,0.158940243117,-0.0491999723726,0.104944187398,0.0932401428588
2019-06-21 16:43:12.371,-0.691205015115,0.439090623882,-0.568425607149,-2.22931555783,0.20699058299,1.21168516578,1,0,0,0,0,0,-31.1384045685,54.4834437369,-530.050005396,0.19575181382,0.192268670663,-0.121359212477,0.195378889435,0.16925459264
2019-06-21 16:43:12.621,-0.641495855656,0.770926304129,-0.575735301189,-0.35477365381,-0.137108325578,-0.0127799461347,1,0,0,0,0,0,-26.6940064994,63.7948702203,-519.294051051,0.0543404193152,0.237502427325,-0.108549385002,0.000181671561617,0.0170751949314
2019-06-21 16:43:12.871,-0.661108002689,0.525663715552,-0.619728563985,1.82432348166,-0.305325709932,-1.04560763632,1,0,0,0,0,0,-32.2667013191,58.0405929114,-524.587202742,0.159116718936,0.242882703931,-0.0685500375574,-0.195537698699,-0.124696274485
2019-06-21 16:43:13.121,-0.691477557735,0.0322613582889,-0.616723369878,1.66331653053,0.196604345105,-1.02677540791,1,0,0,0,0,0,-40.0144840765,42.3752123748,-537.212681175,0.367605006866,0.203717078967,-0.0308320797447,-0.141747411381,-0.145165160345
2019-06-21 16:43:13.371,-0.643896626545,-0.188583008825,-0.566768130948,-0.422740245695,0.304136464604,0.329387603974,1,0,0,0,0,0,-40.8535907417,35.5606152163,-543.736181755,0.445385037237,0.158535852449,-0.0338035573552,0.0593488699168,0.0337370130649
2019-06-21 16:43:13.621,-0.66956929223,0.251296956477,-0.573723589204,-2.15179031953,0.123728629175,1.33148763922,1,0,0,0,0,0,-32.4679428427,50.318002774,-534.930952433,0.262357216221,0.166576224762,-0.107086167378,0.189788453221,0.185243285625
2019-06-21 16:43:13.871,-0.668912230829,0.76048098589,-0.569032032819,-1.17112423355,0.146234135843,0.529404420492,1,0,0,0,0,0,-23.907690471,64.3637312255,-521.049390671,0.0482611329294,0.204684694328,-0.124571377984,0.090037777886,0.0828095207247
2019-06-21 16:43:14.121,-0.640669425203,0.672856474032,-0.594560549424,1.02196638692,-0.11374937284,-0.704000301003,1,0,0,0,0,0,-25.9085121466,63.0859050865,-522.229235301,0.0802222753061,0.213679497396,-0.0900399775157,-0.118631785001,-0.0803833757768
2019-06-21 16:43:14.371,-0.681758883862,0.19804079339,-0.629706841257,1.68055237011,-0.125599404248,-1.25821893401,1,0,0,0,0,0,-35.0548125349,51.2856431646,-534.048770362,0.280187194248,0.196345068984,-0.056950737604,-0.17401690329,-0.1615581139
2019-06-21 16:43:14.621,-0.660600667012,-0.209296038462,-0.574144535205,0.392877306622,0.178390715128,-0.516912965082,1,0,0,0,0,0,-41.1080641089,37.7115987605,-542.686502485,0.438601016681,0.168126688419,-0.0217820167231,-0.0284195350987,-0.0760636942586
2019-06-21 16:43:14.871,-0.647224736734,-0.0154273895806,-0.563161766699,-1.73930113283,0.173767810021,1.00233842558,1,0,0,0,0,0,-38.0007206756,42.1743132772,-539.904765102,0.370666177718,0.166873459579,-0.0716807223831,0.161876627142,0.134422418589
2019-06-21 16:43:15.121,-0.658641565807,0.622152695123,-0.598865077194,-1.91841673931,0.196030607143,0.972349050114,1,0,0,0,0,0,-28.7230599142,59.9998260486,-525.268538639,0.126416858275,0.210294205417,-0.135698824993,0.160595050003,0.140620716831
2019-06-21 16:43:15.371,-0.589841188697,0.789206611351,-0.61182716325,0.392698157415,0.00961510831338,-0.491921513506,1,0,0,0,0,0,-26.3833955928,65.1532871884,-518.264003172,0.047641273581,0.242577412031,-0.104960295161,-0.0604770963798,-0.0518735577092
2019-06-21 16:43:15.621,-0.588679742633,0.377476166155,-0.651388039597,2.03884685349,-0.309007292665,-1.34385915819,1,0,0,0,0,0,-35.1791662692,54.2593966107,-527.676963047,0.223857100732,0.240485778043,-0.0561539650962,-0.216694443386,-0.165587428356
2019-06-21 16:43:15.871,-0.638142475821,-0.0731026881617,-0.636038802253,1.27205317663,0.0439563371949,-0.742059740039,1,0,0,0,0,0,-42.9723925411,39.6231674571,-538.655847731,0.414729903193,0.212156569254,-0.0257541827903,-0.113075537762,-0.102071809203
2019-06-21 16:43:16.121,-0.630656430326,-0.0880948462919,-0.586173779344,-1.07468001482,0.381468737976,0.816743769259,1,0,0,0,0,0,-40.6091045738,39.125858306,-540.239965813,0.408474348952,0.180038527977,-0.0537714828183,0.121381660868,0.10021281625
2019-06-21 16:43:16.371,-0.639881074673,0.4650645359,-0.602550930021,-2.12265946417,0.14685164596,1.31742529168,1,0,0,0,0,0,-30.9446961404,56.4791322706,-529.297411357,0.18695815521,0.197389028836,-0.129990958887,0.182973100249,0.186299063933
2019-06-21 16:43:16.621,-0.635628468235,0.819142370545,-0.628230561579,-0.0963919437055,-0.0985021435489,-0.116208929747,1,0,0,0,0,0,-25.4707419585,66.8722259556,-518.801541836,0.0381652366627,0.235026908525,-0.12375253966,-0.0244538629233,0.00387280971213
2019-06-21 16:43:16.871,-0.607878937575,0.421046749926,-0.646799740853,1.96468092653,-0.18467757395,-1.50943438613,1,0,0,0,0,0,-32.6493410927,56.3773551067,-525.928222992,0.192406166839,0.232304725972,-0.0557814630272,-0.207648528961,-0.189647468216
2019-06-21 16:43:17.121,-0.617837590131,-0.104312307605,-0.632571666479,1.1611116112,-0.0196700467484,-0.966037628922,1,0,0,0,0,0,-42.8651996424,40.0675169038,-538.966785476,0.41808273885,0.208629969081,-0.0239699558265,-0.112515259179,-0.129049564776
2019-06-21 16:43:17.371,-0.634009421428,-0.052548582848,-0.573322213159,-1.19712504058,0.265626555809,0.892747616712,1,0,0,0,0,0,-41.2186830343,39.9346896936,-538.953716626,0.3959608006,0.193848571996,-0.0559103931062,0.125719359446,0.114231204515
2019-06-21 16:43:17.621,-0.647793485019,0.502079723412,-0.588448056188,-2.03570276894,0.137738012177,1.33805372359,1,0,0,0,0,0,-31.2643881111,56.9791508888,-526.793300851,0.169534772558,0.214592010678,-0.122100594779,0.177515489025,0.189090949465
2019-06-21 16:43:17.871,-0.660010371323,0.809013379974,-0.643770640729,0.0187298169784,-0.223742310138,-0.306312090265,1,0,0,0,0,0,-28.0477816361,65.4553732153,-517.200649207,0.0528020321081,0.261867819582,-0.112951084398,-0.0434253394706,-0.0174010417519
2019-06-21 16:43:18.121,-0.646568310726,0.381422024215,-0.618142952338,2.12403751981,-0.184413636111,-1.38349355878,1,0,0,0,0,0,-35.948185309,53.3476458217,-524.734917447,0.21376022811,0.260278676398,-0.0359888605799,-0.212482087728,-0.175798606286
2019-06-21 16:43:18.371,-0.631681628677,-0.154213703128,-0.577839983791,0.972496885935,0.212926239225,-0.575637048406,1,0,0,0,0,0,-43.7418877871,38.7863604228,-539.760508121,0.427286760101,0.207834291625,-0.0186092539536,-0.0719457945016,-0.0870752107014
2019-06-21 16:43:18.621,-0.63726377475,-0.0173352764561,-0.579357305467,-1.67013810535,0.361911325488,0.916196766348,1,0,0,0,0,0,-39.8677758074,41.0404101965,-539.186579749,0.383699243449,0.183549852889,-0.070031886157,0.166389076556,0.116967626793
2019-06-21 16:43:18.871,-0.642605030174,0.567785351665,-0.593824939585,-1.84394161267,0.0716186504876,1.20434054532,1,0,0,0,0,0,-29.2395304772,58.2021268103,-524.853138233,0.140483941571,0.212565988945,-0.118039264676,0.154925401949,0.174293152349
2019-06-21 16:43:19.121,-0.639305461339,0.789571822632,-0.632029439697,0.611678045282,-0.193273761462,-0.448771546662,1,0,0,0,0,0,-26.8620765234,65.5673444169,-518.473621273,0.051759333555,0.246500321517,-0.106648964891,-0.0899264359387,-0.0401215198936
2019-06-21 16:43:19.371,-0.63183822354,0.305355334355,-0.639501644586,2.08842303266,-0.0733971672865,-1.62485956486,1,0,0,0,0,0,-35.6792286275,51.1748442476,-529.404261544,0.252409104964,0.229366266397,-0.0441034857788,-0.209541429578,-0.211570139199
2019-06-21 16:43:19.621,-0.612420733111,-0.196724100373,-0.582297639546,0.439606727409,0.175855767072,-0.33805398909,1,0,0,0,0,0,-42.6784713806,37.9267218344,-541.613048503,0.440143638366,0.186653894566,-0.0232809877095,-0.0284940475572,-0.0525532432188
2019-06-21 16:43:19.871,-0.618204886396,0.114444510635,-0.5722978596,-1.9839415602,0.22565043194,1.37943861231,1,0,0,0,0,0,-36.8893086959,45.2766873026,-536.049535619,0.323578682067,0.185143575029,-0.0839416524626,0.189123686529,0.185381499521
2019-06-21 16:43:20.121,-0.659660768708,0.770157966991,-0.618095566076,-1.65647606906,0.188127951711,1.0125987223,1,0,0,0,0,0,-25.2926282023,62.2452135101,-521.399744878,0.0709067225548,0.21116635246,-0.135099529172,0.137834403558,0.148033837477
2019-06-21 16:43:20.371,-0.657196940339,0.72243772563,-0.636626866995,0.932657351253,0.0811912905241,-0.998531538116,1,0,0,0,0,0,-25.1419786461,64.3826058651,-519.496453026,0.0635732727353,0.223118656069,-0.0912283900123,-0.108257209348,-0.122131186566
2019-06-21 16:43:20.621,-0.607644139479,0.0898729159741,-0.621762920249,1.8330050119,-0.0629560930369,-1.81486408352,1,0,0,0,0,0,-37.3161256814,46.8003406963,-531.694407204,0.313086376617,0.216332351824,-0.0130172831534,-0.186633826052,-0.237897839682
2019-06-21 16:43:20.871,-0.586524640462,-0.205492127991,-0.563602385777,-0.235891413781,0.102288945788,-0.00154275982781,1,0,0,0,0,0,-43.8562333324,35.8443452386,-539.7774668,0.445036271096,0.20177410384,-0.0129995113529,0.029317411524,-0.00379664453193
2019-06-21 16:43:21.121,-0.627169036693,0.218174603205,-0.536767819122,-2.10170555375,0.322592480338,1.64208149794,1,0,0,0,0,0,-36.7332407585,48.1469301938,-531.394349772,0.274494729304,0.213950363712,-0.0839748933678,0.21057484208,0.217645605913
2019-06-21 16:43:21.371,-0.681242731592,0.790667920089,-0.610595205598,-1.0574191835,0.180943242663,0.500897859073,1,0,0,0,0,0,-28.261517285,63.8696992077,-518.718882317,0.0633337960022,0.251374350528,-0.128148122112,0.0819338097356,0.0783682612399
2019-06-21 16:43:21.621,-0.654648025284,0.622079297176,-0.650270871564,1.50144932265,-0.0210589202321,-1.5633769428,1,0,0,0,0,0,-31.9292801753,59.7651259864,-521.34072004,0.132524229266,0.260451165896,-0.0782333996654,-0.166867761484,-0.197889721438
2019-06-21 16:43:21.871,-0.6049257861,-0.0718267607548,-0.599642871167,1.60795776571,-0.0205952819869,-1.50029414931,1,0,0,0,0,0,-43.5473919485,41.0463507842,-534.166633808,0.389660666536,0.240717404945,0.00180664929256,-0.154115528477,-0.200915847173
2019-06-21 16:43:22.121,-0.63312027455,-0.12628900766,-0.555157596562,-1.2686097963,0.155962932351,0.524409436896,1,0,0,0,0,0,-46.4482951634,35.2657261897,-536.31445136,0.434084844029,0.24072886835,-0.0227808841613,0.123899741367,0.0679029362012
2019-06-21 16:43:22.371,-0.658800327977,0.537256318516,-0.57348994419,-2.40632396636,0.218289386483,1.38276686352,1,0,0,0,0,0,-38.4965557018,51.693389625,-524.114813647,0.20290054848,0.281609209781,-0.114102899944,0.216197503774,0.191628846251
2019-06-21 16:43:22.621,-0.646976660678,0.833358581708,-0.641077049051,0.134872615629,-0.082159453395,-0.325878140504,1,0,0,0,0,0,-35.5932381108,61.2860070548,-515.673391997,0.0906379268502,0.326883227562,-0.110851098355,-0.0414318111005,-0.0272522601948
2019-06-21 16:43:22.871,-0.635154880025,0.334533710898,-0.627237404899,2.15473862299,-0.200735242843,-1.67890433667,1,0,0,0,0,0,-43.1648945055,46.3459201837,-523.164035297,0.273269114762,0.316842294994,-0.011195378772,-0.216637944191,-0.216138008086
2019-06-21 16:43:23.121,-0.603951280687,-0.201361029364,-0.535720019046,0.634466471958,0.09101284349,-0.464821864908,1,0,0,0,0,0,-49.6839525251,30.8018552048,-533.343565627,0.459086742295,0.276714794508,0.0402657042326,-0.0393634126825,-0.0693294835487
2019-06-21 16:43:23.371,-0.608900448258,0.0647093979621,-0.553240353118,-2.00482306855,0.127087921878,1.17697171498,1,0,0,0,0,0,-46.8389003627,37.018569955,-529.348661882,0.376752253421,0.287280399041,-0.0300807307549,0.191633278223,0.159659514401
2019-06-21 16:43:23.621,-0.659474744086,0.742746381122,-0.62023574333,-1.53290284443,-0.174141627494,0.812640120375,1,0,0,0,0,0,-39.9089329692,53.6685495683,-517.543155885,0.154731063725,0.338615916904,-0.108627610401,0.110198037241,0.128977982663
2019-06-21 16:43:23.871,-0.666321395618,0.702740097359,-0.616397454324,1.63357166356,-0.261292236973,-0.923388101399,1,0,0,0,0,0,-40.244349489,54.5068889629,-515.613411661,0.147756170516,0.355043035729,-0.0544323460147,-0.171702455064,-0.109390184274
2019-06-21 16:43:24.121,-0.640584085526,0.0267413507887,-0.597965642906,2.19365286443,-0.0353969381824,-1.42098080172,1,0,0,0,0,0,-47.781328529,37.2139799732,-525.513031335,0.37535312503,0.31864082584,0.0455243666322,-0.192651185902,-0.191760726796
2019-06-21 16:43:24.371,-0.61743454041,-0.128174054719,-0.557821757952,-0.849930103493,0.144858188971,0.478304759388,1,0,0,0,0,0,-49.448108138,30.5821114632,-530.242489197,0.442874540583,0.290198877328,0.0259901335764,0.0965774885864,0.0609130936035
2019-06-21 16:43:24.621,-0.626210392877,0.462870290468,-0.553958457062,-2.20974459551,0.0577672537586,1.79660088029,1,0,0,0,0,0,-41.6120421801,46.4450125281,-521.336868459,0.232360761071,0.312341389747,-0.0712877553675,0.207317738568,0.248823110696
2019-06-21 16:43:24.871,-0.679078740051,0.838011367607,-0.632856753729,0.0682958633398,-0.169632386576,0.0907195434311,1,0,0,0,0,0,-36.1384585069,58.2055732676,-514.43701351,0.0972914395854,0.334863581814,-0.0946672086925,-0.0303244162299,0.0300378567671
2019-06-21 16:43:25.121,-0.664156774573,0.398424327666,-0.614402370648,2.12869672399,-0.1940767055,-1.57714082572,1,0,0,0,0,0,-40.4842286369,47.4789134987,-521.85712151,0.241239381089,0.306005290778,-0.0104614884674,-0.212727773643,-0.20210166414
2019-06-21 16:43:25.371,-0.592343888804,-0.192963817122,-0.525578172188,0.875179451908,0.147936457765,-0.453927058799,1,0,0,0,0,0,-46.8538087808,32.3814732602,-532.508457488,0.435016599378,0.260297079334,0.0477612646544,-0.0541280481131,-0.0699293496262
2019-06-21 16:43:25.621,-0.612686813154,0.0362828432219,-0.557405379442,-1.96892878463,0.33174451947,1.27718409932,1,0,0,0,0,0,-43.6358842648,37.2494320001,-530.823508995,0.372624139721,0.252828853681,-0.0289881062024,0.202478112098,0.166767387658
2019-06-21 16:43:25.871,-0.674919474442,0.744667318929,-0.622087235846,-1.85535244489,0.0202488129009,1.02454125636,1,0,0,0,0,0,-34.2718459848,55.4271652608,-519.582500268,0.132149170733,0.284336757102,-0.118864530494,0.148427381612,0.153238717053
2019-06-21 16:43:26.121,-0.671359152549,0.731718598497,-0.620043323047,1.35908392927,-0.171677790829,-0.846304573848,1,0,0,0,0,0,-33.9646694105,57.7018546381,-517.338786043,0.112239159491,0.300134217178,-0.0690855296362,-0.147449614844,-0.0991823624536
2019-06-21 16:43:26.371,-0.633815197153,0.034282733774,-0.593013195884,2.04954365979,-0.00626931132745,-1.50987423084,1,0,0,0,0,0,-42.9634005019,40.146233962,-529.08977122,0.354929167274,0.265734384228,0.0244915310804,-0.185616000173,-0.203264216266
2019-06-21 16:43:26.621,-0.611832923401,-0.125363650984,-0.547562573105,-1.09491947414,0.145631797668,0.472545846668,1,0,0,0,0,0,-45.1343776418,33.5472101051,-534.757311307,0.427544271464,0.236592242216,-0.00151979682154,0.111103457655,0.061046794538
2019-06-21 16:43:26.871,-0.642273321502,0.508440399709,-0.553661544147,-2.39657591052,0.108392862857,1.67295424903,1,0,0,0,0,0,-36.7859353403,50.2661172041,-523.75680128,0.199904722277,0.267444984514,-0.0959684653681,0.217429118911,0.232867073266
2019-06-21 16:43:27.121,-0.691616907014,0.845806307298,-0.637044160958,0.266927309872,-0.165029338587,-0.27118840009,1,0,0,0,0,0,-32.3303856126,61.4202000313,-514.620263199,0.0696039511616,0.307079654651,-0.096708794341,-0.0549290449924,-0.0169069288883
2019-06-21 16:43:27.371,-0.661455443772,0.321523139945,-0.632686136068,2.24356482426,-0.196595425439,-1.8282775247,1,0,0,0,0,0,-39.634592209,47.7659054497,-522.865208729,0.254977272481,0.290718006243,-0.00329660348781,-0.226828246301,-0.234793308572
2019-06-21 16:43:27.621,-0.597363727264,-0.183197260389,-0.531212771438,0.396736990395,0.205795325759,-0.32537656718,1,0,0,0,0,0,-46.9675046283,33.6079447206,-533.899443847,0.436204563584,0.255090876859,0.0268718515854,-0.0133601915314,-0.0529232301842
2019-06-21 16:43:27.871,-0.620663485058,0.205449881372,-0.545200273148,-2.23458149375,0.222387305788,1.59286282515,1,0,0,0,0,0,-41.787504484,43.2717924344,-527.996088528,0.305430614398,0.265552193674,-0.0586209855813,0.218422372283,0.214338626986
2019-06-21 16:43:28.121,-0.677826108124,0.834056941813,-0.636009537138,-1.21910976151,-0.142705846278,0.830582302794,1,0,0,0,0,0,-32.7109568435,59.7553016587,-515.875964246,0.0848324845698,0.299398416265,-0.116462263953,0.0834381358722,0.132697102065
2019-06-21 16:43:28.371,-0.660005712554,0.593385815992,-0.604602963503,1.87734359942,-0.181918129705,-1.34633743671,1,0,0,0,0,0,-35.5716770173,55.4031132167,-519.59303466,0.152839300038,0.294206972577,-0.0475045886324,-0.194465225628,-0.168607624825
2019-06-21 16:43:28.621,-0.617006231193,-0.101962031858,-0.5527823461,1.53441939622,-0.0133972354619,-1.32439965908,1,0,0,0,0,0,-45.8350933895,36.9750748292,-532.193174516,0.403423996302,0.263666217631,0.0299360862814,-0.137928996407,-0.179966814015
2019-06-21 16:43:28.871,-0.615326570412,-0.0520277256537,-0.576352334764,-1.63992875462,0.0469439989303,0.841220449194,1,0,0,0,0,0,-46.7972138807,34.5685721042,-531.406227613,0.413882459399,0.269552796385,-0.0109999140088,0.153255039099,0.116603470355
2019-06-21 16:43:29.121,-0.633263334399,0.614499335408,-0.56754255873,-1.84015807166,-0.0747897061625,1.43517485125,1,0,0,0,0,0,-38.2942618169,52.3267388263,-519.03363963,0.167954482092,0.310650713362,-0.0900219040639,0.157916211656,0.206757370852
2019-06-21 16:43:29.371,-0.660601033857,0.762415389055,-0.588326659286,1.13874229693,-0.197928451412,-0.523771950608,1,0,0,0,0,0,-36.0450316907,59.0826967432,-515.917131,0.100909476089,0.326428989592,-0.0765946731107,-0.124188564741,-0.0562825665456
2019-06-21 16:43:29.621,-0.654649220286,0.16620365977,-0.625768649744,2.15573824319,-0.0201474422912,-1.67665603303,1,0,0,0,0,0,-43.944025883,42.5675216845,-526.917304869,0.32871654987,0.292697824003,0.00398578972679,-0.202496368483,-0.223366861485
2019-06-21 16:43:29.871,-0.604704779668,-0.189310533333,-0.544606703452,-0.306114560147,0.181578886934,0.0251483751681,1,0,0,0,0,0,-48.3017562404,31.7197357514,-534.306281626,0.454315670316,0.260501075613,0.0195019103591,0.046462723763,-0.00330098962787
2019-06-21 16:43:30.121,-0.62900859433,0.305146771505,-0.543704180513,-2.27068976059,0.0883829185945,1.66775847811,1,0,0,0,0,0,-42.2644715594,44.8911212306,-526.110108645,0.279523640122,0.285234801561,-0.0696054501449,0.212932813451,0.229113503802
2019-06-21 16:43:30.371,-0.699718988419,0.814605172541,-0.667339163123,-0.476245292919,-0.12876483376,0.292959465524,1,0,0,0,0,0,-36.1900138116,59.4597600162,-515.954686693,0.10877894056,0.3264885887,-0.114818588879,0.0152353476427,0.0585855843596
2019-06-21 16:43:30.621,-0.657501655122,0.407717076756,-0.629774363476,2.12857331236,-0.170503248803,-1.6280694679,1,0,0,0,0,0,-40.6598703564,49.9598526315,-522.151903603,0.235469874863,0.308451941096,-0.0249505066638,-0.214741436144,-0.208847445918
2019-06-21 16:43:30.871,-0.572135498965,-0.206159898075,-0.524382362608,0.864832305137,0.0987671023042,-0.611835905199,1,0,0,0,0,0,-48.9194166212,31.6264739759,-534.24586155,0.454400758057,0.267290203082,0.0387727580379,-0.0599499241983,-0.0902446516172
2019-06-21 16:43:31.121,-0.596373230926,0.0995150156683,-0.559544770785,-2.07286493462,0.217727617784,1.50432865473,1,0,0,0,0,0,-45.7546762237,37.4568496766,-530.285646372,0.369679837403,0.275866281099,-0.0424660403539,0.207013068599,0.20028532987
2019-06-21 16:43:31.371,-0.676474733305,0.78208437595,-0.622770294361,-1.35936359484,-0.0701860945538,0.948283156841,1,0,0,0,0,0,-35.8388334194,57.7483573683,-518.33657928,0.1196704859,0.307921206275,-0.123870270468,0.102248811311,0.144119764205
2019-06-21 16:43:31.621,-0.68481647688,0.633312714327,-0.622689642787,1.76840178752,-0.161402222601,-1.32750013902,1,0,0,0,0,0,-37.4498865969,55.8714950972,-519.75444108,0.157126419559,0.310457923346,-0.0639644048872,-0.186647169201,-0.166195911209
2019-06-21 16:43:31.871,-0.623714414779,-0.0756010767524,-0.57213776121,1.81376794054,0.0698154541874,-1.41460491153,1,0,0,0,0,0,-47.2754483683,35.9782597778,-531.065239988,0.408506402018,0.281071520143,0.0332735271611,-0.156553688191,-0.195163920488
2019-06-21 16:43:32.121,-0.604069056073,-0.104974636184,-0.534711296605,-1.39991370875,0.140366091567,0.734821106865,1,0,0,0,0,0,-47.815358098,33.1215949696,-533.258398681,0.430215185637,0.265493436242,-0.00436840543836,0.141085503804,0.096104066408
